"시도명","시군구명","상세주소","분포식물학명","분포식물국명"
"제주특별자치도","제주시","가시네오름","Zanthoxylum piperitum (L.) DC.","초피나무"
"제주특별자치도","제주시","가시네오름","Zanthoxylum ailanthoides Siebold & Zucc.","머귀나무"
"제주특별자치도","제주시","가시네오름","Orixa japonica Thunb.","상산"
"제주특별자치도","제주시","가시네오름","Trichosanthes kirilowii Maxim. var. japonica (Miq.) Kitam.","노랑하늘타리"
"제주특별자치도","제주시","가시네오름","Albizia julibrissin Durazz.","자귀나무"
"제주특별자치도","제주시","가시네오름","Sophora flavescens Aiton","고삼"
"제주특별자치도","제주시","가시네오름","Vicia tetrasperma (L.) Schreb.","얼치기완두"
"제주특별자치도","제주시","가시네오름","Pyracantha angustifolia (Franch.) C.K.Schneid.","좁은잎피라칸타"
"제주특별자치도","제주시","가시네오름","Rosa multiflora Thunb.","찔레꽃"
"제주특별자치도","제주시","가시네오름","Amaranthus blitum L. subsp. oleraceus (L.) Costea","개비름"
"제주특별자치도","제주시","가시네오름","Portulaca oleracea L.","쇠비름"
"제주특별자치도","제주시","가시네오름","Geum aleppicum Jacq.","큰뱀무"
"제주특별자치도","제주시","가시네오름","Potentilla anemonifolia Lehm.","가락지나물"
"제주특별자치도","제주시","가시네오름","Viola seoulensis Nakai","서울제비꽃"
"제주특별자치도","제주시","가시네오름","Plantago asiatica L.","질경이"
"제주특별자치도","제주시","가시네오름","Ranunculus japonicus Thunb.","미나리아재비"
"제주특별자치도","제주시","가시네오름","Briza minor L.","방울새풀"
"제주특별자치도","제주시","가시네오름","Dactylis glomerata L.","오리새"
"제주특별자치도","제주시","가시네오름","Digitaria ciliaris (Retz.) Koeler","바랭이"
"제주특별자치도","제주시","가시네오름","Eleusine indica (L.) Gaertn.","왕바랭이"
"제주특별자치도","제주시","가시네오름","Eriochloa villosa (Thunb.) Kunth","나도개피"
"제주특별자치도","제주시","가시네오름","Lolium perenne L.","호밀풀"
"제주특별자치도","제주시","가시네오름","Zoysia japonica Steud.","잔디"
"제주특별자치도","제주시","가시네오름","Thesium chinense Turcz.","제비꿀"
"제주특별자치도","제주시","가시네오름","Torreya nucifera (L.) Siebold & Zucc.","비자나무"
"제주특별자치도","제주시","가시네오름","Pinus thunbergii Parl.","곰솔"
"제주특별자치도","제주시","가시네오름","Cryptomeria japonica (Thunb. ex L.f.) D.Don","삼나무"
"제주특별자치도","제주시","가시네오름","Chamaecyparis obtusa (Siebold & Zucc.) Endl.","편백"
"제주특별자치도","제주시","가시네오름","Hydrangea macrophylla (Thunb.) Ser.","수국"
"제주특별자치도","제주시","가시네오름","Hydrangea petiolaris Siebold & Zucc.","등수국"
"제주특별자치도","제주시","가시네오름","Schizophragma hydrangeoides Siebold & Zucc.","바위수국"
"제주특별자치도","제주시","가시네오름","Leonurus japonicus Houtt.","익모초"
"제주특별자치도","제주시","가시네오름","Clinopodium micranthum (Regel) H.Hara","두메층층이"
"제주특별자치도","제주시","가시네오름","Lonicera japonica Thunb.","인동덩굴"
"제주특별자치도","제주시","가시네오름","Diospyros kaki Thunb.","감나무"
"제주특별자치도","제주시","가시네오름","Euscaphis japonica (Thunb.) Kanitz","말오줌때"
"제주특별자치도","제주시","가시네오름","Symplocos sawafutagi Nagam.","노린재나무"
"제주특별자치도","제주시","가시네오름","Melia azedarach L.","멀구슬나무"
"제주특별자치도","제주시","가시네오름","Rhamnella franguloides (Maxim.) Weberb.","까마귀베개"
"제주특별자치도","제주시","가시네오름","Galium spurium L. var. echinospermum (Wallr.) Desp.","갈퀴덩굴"
"제주특별자치도","제주시","가시네오름","Paederia foetida L.","계요등"
"제주특별자치도","제주시","가시네오름","Lamium album L. subsp. barbatum (Siebold & Zucc.) Mennema","광대수염"
"제주특별자치도","제주시","가시네오름","Sedum bulbiferum Makino","말똥비름"
"제주특별자치도","제주시","가시네오름","Symplocos tanakana Nakai","검노린재나무"
"제주특별자치도","제주시","가시네오름","Valeriana fauriei Briq.","쥐오줌풀"
"제주특별자치도","제주시","가시네오름","Echinochloa crus-galli (L.) P.Beauv.","돌피"
"제주특별자치도","제주시","가시네오름","Styrax japonicus Siebold & Zucc.","때죽나무"
"제주특별자치도","제주시","가시네오름","Setaria viridis (L.) P.Beauv. subsp. pycnocoma (Steud.) Tzvelev","수강아지풀"
"제주특별자치도","제주시","가시네오름","Aria alnifolia (Siebold & Zucc.) Decne.","팥배나무"
"제주특별자치도","제주시","가시네오름","Viola verecunda A.Gray","콩제비꽃"
"제주특별자치도","제주시","가시네오름","Pittosporum tobira (Thunb.) W.T.Aiton","돈나무"
"제주특별자치도","제주시","가시네오름","Viburnum dilatatum Thunb.","가막살나무"
"제주특별자치도","제주시","가시네오름","Pourthiaea villosa (Thunb.) Decne.","윤노리나무"
"제주특별자치도","제주시","가시네오름","Kummerowia striata (Thunb.) Schindl.","매듭풀"
"제주특별자치도","제주시","가시네오름","Platycladus orientalis (L.) Franco","측백나무"
"제주특별자치도","제주시","고내리","Leptopetalum coreanum (H.Lév.) Naiki & Ohi-Toma","낚시돌풀"
"제주특별자치도","제주시","관음사","Huperzia miyoshiana (Makino) Ching","다람쥐꼬리"
"제주특별자치도","제주시","관음사","Lycopodium clavatum L.","석송"
"제주특별자치도","제주시","관음사","Betula ermanii Cham.","사스래나무"
"제주특별자치도","제주시","관음사","Carpinus laxiflora (Siebold & Zucc.) Blume","서어나무"
"제주특별자치도","제주시","관음사","Corylus sieboldiana Blume","참개암나무"
"제주특별자치도","제주시","관음사","Bistorta alopecuroides (Turcz. ex Kom.) Nakai","가는범꼬리"
"제주특별자치도","제주시","관음사","Bistorta suffulta (Maxim.) Greene ex H.Gross","눈범꼬리"
"제주특별자치도","제주시","관음사","Reynoutria japonica Houtt.","호장근"
"제주특별자치도","제주시","관음사","Rumex acetosa L.","수영"
"제주특별자치도","제주시","관음사","Aconitum jaluense Kom.","투구꽃"
"제주특별자치도","제주시","관음사","Hylodesmum podocarpum (DC.) H.Ohashi & R.R.Mill var. mandshuricum (Maxim.) H.Ohashi & R.R.Mill","애기도둑놈의갈고리"
"제주특별자치도","제주시","관음사","Trifolium pratense L.","붉은토끼풀"
"제주특별자치도","제주시","관음사","Geranium carolinianum L.","미국쥐손이"
"제주특별자치도","제주시","관음사","Euphorbia fauriei H.Lév. & Vaniot","두메대극"
"제주특별자치도","제주시","관음사","Mallotus japonicus (L.f.) Müll.Arg.","예덕나무"
"제주특별자치도","제주시","관음사","Euonymus hamiltonianus Wall.","참빗살나무"
"제주특별자치도","제주시","관음사","Acer palmatum Thunb.","단풍나무"
"제주특별자치도","제주시","관음사","Acer pictum Thunb. var. mono (Maxim.) Maxim. ex Franch.","고로쇠나무"
"제주특별자치도","제주시","관음사","Acer pseudosieboldianum (Pax) Kom.","당단풍나무"
"제주특별자치도","제주시","관음사","Oenothera biennis L.","달맞이꽃"
"제주특별자치도","제주시","관음사","Saussurea gracilis Maxim.","은분취"
"제주특별자치도","제주시","관음사","Parathelypteris beddomei (Baker) Ching","가는잎처녀고사리"
"제주특별자치도","제주시","관음사","Leptogramma pozoi (Lag.) Ching subsp. mollisima (Fisch. ex Kunze) Nakaike","진퍼리고사리"
"제주특별자치도","제주시","관음사","Lepisorus thunbergianus (Kaulf.) Ching","일엽초"
"제주특별자치도","제주시","관음사","Selliguea veitchii (Baker) H.Ohashi & K.Ohashi","층층고란초"
"제주특별자치도","제주시","관음사","Carex breviculmis R.Br.","청사초"
"제주특별자치도","제주시","관음사","Carex pisiformis Boott var. sikokiana (Franch. & Sav.) T.Koyama","녹빛실사초"
"제주특별자치도","제주시","관음사","Carex humilis Leyss. var. nana (H.Lév. & Vaniot) Ohwi","가는잎그늘사초"
"제주특별자치도","제주시","관음사","Carex filipes Franch. & Sav.","낚시사초"
"제주특별자치도","제주시","관음사","Carex ciliato-marginata Nakai","털대사초"
"제주특별자치도","제주시","관음사","Carex capillacea Boott","잔솔잎사초"
"제주특별자치도","제주시","관음사","Carex mollicula Boott","애기흰사초"
"제주특별자치도","제주시","관음사","Luzula capitata (Miq. ex Franch. & Sav.) Kom.","꿩의밥"
"제주특별자치도","제주시","관음사","Luzula rufescens Fisch. ex E.Mey. var. macrocarpa Buchenau","별꿩의밥"
"제주특별자치도","제주시","관음사","Juncus tenuis Willd.","길골풀"
"제주특별자치도","제주시","관음사","Liriope spicata (Thunb.) Lour.","개맥문동"
"제주특별자치도","제주시","관음사","Smilax china L.","청미래덩굴"
"제주특별자치도","제주시","관음사","Tofieldia coccinea Richardson var. fauriei (H.Lév. & Vaniot) T.Yamaz.","한라꽃장포"
"제주특별자치도","제주시","관음사","Veratrum maackii Regel var. japonicum (Baker) Shimizu","여로"
"제주특별자치도","제주시","관음사","Quercus mongolica Fisch. ex Ledeb. var. crispula (Blume) H.Ohashi","물참나무"
"제주특별자치도","제주시","관음사","Quercus serrata Murray","졸참나무"
"제주특별자치도","제주시","관음사","Akebia quinata (Houtt.) Decne.","으름덩굴"
"제주특별자치도","제주시","관음사","Berberis amurensis Rupr. var. quelpaertensis (Nakai) Nakai","섬매발톱나무"
"제주특별자치도","제주시","관음사","Hypericum erectum Thunb.","고추나물"
"제주특별자치도","제주시","관음사","Alangium platanifolium (Siebold & Zucc.) Harms var. trilobum (Miq.) Ohwi","박쥐나무"
"제주특별자치도","제주시","관음사","Cornus controversa Hemsl.","층층나무"
"제주특별자치도","제주시","관음사","Cornus kousa Bürger ex Hance","산딸나무"
"제주특별자치도","제주시","관음사","Cornus macrophylla Wall.","곰의말채나무"
"제주특별자치도","제주시","관음사","Rhododendron dauricum L.","산진달래"
"제주특별자치도","제주시","관음사","Rhododendron yedoense Maxim. f. poukhanense (H.Lév.) Sugim. ex T.Yamaz.","산철쭉"
"제주특별자치도","제주시","관음사","Lysimachia japonica Thunb.","좀가지풀"
"제주특별자치도","제주시","관음사","Gentiana squarrosa Ledeb.","구슬붕이"
"제주특별자치도","제주시","관음사","Sanguisorba officinalis L.","오이풀"
"제주특별자치도","제주시","관음사","Pternopetalum tanakae (Franch. & Sav.) Hand.-Mazz.","반디미나리"
"제주특별자치도","제주시","관음사","Torilis japonica (Houtt.) DC.","사상자"
"제주특별자치도","제주시","관음사","Polygonatum inflatum Kom.","퉁둥굴레"
"제주특별자치도","제주시","관음사","Arisaema amurense Maxim.","둥근잎천남성"
"제주특별자치도","제주시","관음사","Dianthus longicalyx Miq.","술패랭이꽃"
"제주특별자치도","제주시","관음사","Carpesium rosulatum Miq.","애기담배풀"
"제주특별자치도","제주시","관음사","Ligularia fischeri (Ledeb.) Turcz.","곰취"
"제주특별자치도","제주시","관음사","Senecio nemorensis L.","금방망이"
"제주특별자치도","제주시","관음사","Parasenecio adenostyloides (Franch. & Sav. ex Maxim.) H.Koyama","게박쥐나물"
"제주특별자치도","제주시","관음사","Cerastium holosteoides Fr. subsp. vulgare (Hartm.) I.V.Sokolova","점나도나물"
"제주특별자치도","제주시","관음사","Ixeridium dentatum (Thunb.) Tzvelev","씀바귀"
"제주특별자치도","제주시","관음사","Adenophora triphylla (Thunb.) A.DC.","층층잔대"
"제주특별자치도","제주시","관음사","Eurya japonica Thunb.","사스레피나무"
"제주특별자치도","제주시","관음사","Ligustrum ovalifolium Hassk.","왕쥐똥나무"
"제주특별자치도","제주시","관음사","Elaeagnus umbellata Thunb.","보리수나무"
"제주특별자치도","제주시","관음사","Morus bombycis Koidz.","산뽕나무"
"제주특별자치도","제주시","관음사","Ampelopsis glandulosa (Wall.) Momiy. var. heterophylla (Thunb.) Momiy.","개머루"
"제주특별자치도","제주시","관음사","Lespedeza bicolor Turcz.","싸리"
"제주특별자치도","제주시","관음사","Lotus corniculatus L. var. japonica Regel","벌노랑이"
"제주특별자치도","제주시","관음사","Sophora flavescens Aiton","고삼"
"제주특별자치도","제주시","관음사","Vicia cracca L.","등갈퀴나물"
"제주특별자치도","제주시","관음사","Prunus maximowiczii Rupr.","산개벚지나무"
"제주특별자치도","제주시","관음사","Potentilla dickinsii Franch. & Sav.","돌양지꽃"
"제주특별자치도","제주시","관음사","Viola grypoceras A.Gray","낚시제비꽃"
"제주특별자치도","제주시","관음사","Viola grypoceras A.Gray var. exilis (Miq.) Nakai","좀낚시제비꽃"
"제주특별자치도","제주시","관음사","Circaea alpina L.","쥐털이슬"
"제주특별자치도","제주시","관음사","Phryma leptostachya L. var. oblongifolia (Koidz.) Honda","파리풀"
"제주특별자치도","제주시","관음사","Plantago lanceolata L.","창질경이"
"제주특별자치도","제주시","관음사","Ranunculus cantoniensis DC.","털개구리미나리"
"제주특별자치도","제주시","관음사","Ranunculus crucilobus H.Lév.","바위미나리아재비"
